,year_x,week_x,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city,AttendanceID,StandingsID,gameID,team,team_name,total,home,away,weekly_attendance
1918,2007,5,Pittsburgh Steelers,Seattle Seahawks,Pittsburgh Steelers,0,Sun,October 7,1:02PM,21,0,342,0,144,1,Steelers,Pittsburgh,Seahawks,Seattle,Steelers20075,Steelers2007,20075Pittsburgh Steelers,Pittsburgh,Steelers,1061307.0,496675.0,564632.0,64478.0
1919,2007,5,Washington Redskins,Detroit Lions,Washington Redskins,0,Sun,October 7,1:02PM,34,3,366,1,144,2,Redskins,Washington,Lions,Detroit,Redskins20075,Redskins2007,20075Washington Redskins,Washington,Redskins,1259463.0,704722.0,554741.0,88944.0
1920,2007,5,New England Patriots,Cleveland Browns,New England Patriots,0,Sun,October 7,1:02PM,34,17,412,0,353,4,Patriots,New England,Browns,Cleveland,Patriots20075,Patriots2007,20075New England Patriots,New England,Patriots,1109366.0,550048.0,559318.0,68756.0
1921,2007,5,St. Louis Rams,Arizona Cardinals,Arizona Cardinals,0,Sun,October 7,1:02PM,34,31,383,2,375,3,Rams,St. Louis,Cardinals,Arizona,Rams20075,Rams2007,20075St. Louis Rams,St. Louis,Rams,1049682.0,514354.0,535328.0,61788.0
1922,2007,5,New Orleans Saints,Carolina Panthers,Carolina Panthers,0,Sun,October 7,1:03PM,16,13,243,1,341,2,Saints,New Orleans,Panthers,Carolina,Saints20075,Saints2007,20075New Orleans Saints,New Orleans,Saints,1093544.0,560036.0,533508.0,70001.0
1923,2007,5,Tennessee Titans,Atlanta Falcons,Tennessee Titans,0,Sun,October 7,1:04PM,20,13,249,5,198,2,Titans,Tennessee,Falcons,Atlanta,Titans20075,Titans2007,20075Tennessee Titans,Tennessee,Titans,1098921.0,553144.0,545777.0,69143.0
1924,2007,5,Indianapolis Colts,Tampa Bay Buccaneers,Indianapolis Colts,0,Sun,October 7,4:05PM,33,14,400,1,177,1,Colts,Indianapolis,Buccaneers,Tampa Bay,Colts20075,Colts2007,20075Indianapolis Colts,Indianapolis,Colts,1009598.0,458437.0,551161.0,57202.0
1925,2007,5,Denver Broncos,San Diego Chargers,San Diego Chargers,0,Sun,October 7,4:15PM,41,3,484,0,296,3,Broncos,Denver,Chargers,San Diego,Broncos20075,Broncos2007,20075Denver Broncos,Denver,Broncos,1139812.0,612893.0,526919.0,76879.0
1926,2007,5,San Francisco 49ers,Baltimore Ravens,Baltimore Ravens,0,Sun,October 7,4:15PM,9,7,315,0,163,1,49ers,San Francisco,Ravens,Baltimore,49ers20075,49ers2007,20075San Francisco 49ers,San Francisco,49ers,1097841.0,544226.0,553615.0,67885.0
1927,2007,5,Green Bay Packers,Chicago Bears,Chicago Bears,0,Sun,October 7,8:24PM,27,20,285,1,439,5,Packers,Green Bay,Bears,Chicago,Packers20075,Packers2007,20075Green Bay Packers,Green Bay,Packers,1120775.0,566443.0,554332.0,70904.0
1928,2007,5,Buffalo Bills,Dallas Cowboys,Dallas Cowboys,0,Mon,October 8,8:40PM,25,24,385,6,229,1,Bills,Buffalo,Cowboys,Dallas,Bills20075,Bills2007,20075Buffalo Bills,Buffalo,Bills,1140970.0,568437.0,572533.0,71575.0
1929,2007,6,Kansas City Chiefs,Cincinnati Bengals,Kansas City Chiefs,0,Sun,October 14,1:00PM,27,20,354,2,373,3,Chiefs,Kansas City,Bengals,Cincinnati,Chiefs20076,Chiefs2007,20076Kansas City Chiefs,Kansas City,Chiefs,1143671.0,614217.0,529454.0,76846.0
1930,2007,6,Chicago Bears,Minnesota Vikings,Minnesota Vikings,0,Sun,October 14,1:02PM,34,31,444,0,458,4,Bears,Chicago,Vikings,Minnesota,Bears20076,Bears2007,20076Chicago Bears,Chicago,Bears,1041602.0,497267.0,544335.0,62174.0
1931,2007,6,Baltimore Ravens,St. Louis Rams,Baltimore Ravens,0,Sun,October 14,1:02PM,22,3,248,2,264,6,Ravens,Baltimore,Rams,St. Louis,Ravens20076,Ravens2007,20076Baltimore Ravens,Baltimore,Ravens,1112200.0,569226.0,542974.0,71175.0
1932,2007,6,Green Bay Packers,Washington Redskins,Green Bay Packers,0,Sun,October 14,1:02PM,17,14,225,2,304,3,Packers,Green Bay,Redskins,Washington,Packers20076,Packers2007,20076Green Bay Packers,Green Bay,Packers,1120775.0,566443.0,554332.0,70761.0
1933,2007,6,New York Jets,Philadelphia Eagles,Philadelphia Eagles,0,Sun,October 14,1:02PM,16,9,413,1,267,1,Jets,New York,Eagles,Philadelphia,Jets20076,Jets2007,20076New York Jets,New York,Jets,1175701.0,616855.0,558846.0,77189.0
1934,2007,6,Tampa Bay Buccaneers,Tennessee Titans,Tampa Bay Buccaneers,0,Sun,October 14,1:03PM,13,10,304,1,317,3,Buccaneers,Tampa Bay,Titans,Tennessee,Buccaneers20076,Buccaneers2007,20076Tampa Bay Buccaneers,Tampa Bay,Buccaneers,1059844.0,522530.0,537314.0,65347.0
1935,2007,6,Jacksonville Jaguars,Houston Texans,Jacksonville Jaguars,0,Sun,October 14,1:03PM,37,17,457,3,390,3,Jaguars,Jacksonville,Texans,Houston,Jaguars20076,Jaguars2007,20076Jacksonville Jaguars,Jacksonville,Jaguars,1066830.0,522410.0,544420.0,63715.0
1936,2007,6,Cleveland Browns,Miami Dolphins,Cleveland Browns,0,Sun,October 14,1:03PM,41,31,384,1,356,2,Browns,Cleveland,Dolphins,Miami,Browns20076,Browns2007,20076Cleveland Browns,Cleveland,Browns,1110086.0,584006.0,526080.0,73198.0
1937,2007,6,Arizona Cardinals,Carolina Panthers,Carolina Panthers,0,Sun,October 14,4:05PM,25,10,374,0,255,5,Cardinals,Arizona,Panthers,Carolina,Cardinals20076,Cardinals2007,20076Arizona Cardinals,Arizona,Cardinals,1072427.0,516646.0,555781.0,64403.0
1938,2007,6,San Diego Chargers,Oakland Raiders,San Diego Chargers,0,Sun,October 14,4:15PM,28,14,362,1,245,3,Chargers,San Diego,Raiders,Oakland,Chargers20076,Chargers2007,20076San Diego Chargers,San Diego,Chargers,1075885.0,524019.0,551866.0,67523.0
1939,2007,6,Dallas Cowboys,New England Patriots,New England Patriots,0,Sun,October 14,4:17PM,48,27,448,1,285,1,Cowboys,Dallas,Patriots,New England,Cowboys20076,Cowboys2007,20076Dallas Cowboys,Dallas,Cowboys,1087748.0,508278.0,579470.0,63984.0
1940,2007,6,Seattle Seahawks,New Orleans Saints,New Orleans Saints,0,Sun,October 14,8:23PM,28,17,367,1,425,2,Seahawks,Seattle,Saints,New Orleans,Seahawks20076,Seahawks2007,20076Seattle Seahawks,Seattle,Seahawks,1087363.0,545551.0,541812.0,68296.0
1941,2007,6,Atlanta Falcons,New York Giants,New York Giants,0,Mon,October 15,8:40PM,31,10,491,3,284,1,Falcons,Atlanta,Giants,New York,Falcons20076,Falcons2007,20076Atlanta Falcons,Atlanta,Falcons,1075623.0,547167.0,528456.0,69828.0
1942,2007,7,Buffalo Bills,Baltimore Ravens,Buffalo Bills,0,Sun,October 21,1:02PM,19,14,242,1,308,1,Bills,Buffalo,Ravens,Baltimore,Bills20077,Bills2007,20077Buffalo Bills,Buffalo,Bills,1140970.0,568437.0,572533.0,70727.0
1943,2007,7,Washington Redskins,Arizona Cardinals,Washington Redskins,0,Sun,October 21,1:02PM,21,19,160,1,364,3,Redskins,Washington,Cardinals,Arizona,Redskins20077,Redskins2007,20077Washington Redskins,Washington,Redskins,1259463.0,704722.0,554741.0,85640.0
1944,2007,7,Miami Dolphins,New England Patriots,New England Patriots,0,Sun,October 21,1:02PM,49,28,443,1,382,2,Dolphins,Miami,Patriots,New England,Dolphins20077,Dolphins2007,20077Miami Dolphins,Miami,Dolphins,1154961.0,577835.0,577126.0,71951.0
1945,2007,7,Houston Texans,Tennessee Titans,Tennessee Titans,0,Sun,October 21,1:02PM,38,36,422,2,333,6,Texans,Houston,Titans,Tennessee,Texans20077,Texans2007,20077Houston Texans,Houston,Texans,1080028.0,564159.0,515869.0,70734.0
1946,2007,7,Detroit Lions,Tampa Bay Buccaneers,Detroit Lions,0,Sun,October 21,1:03PM,23,16,278,0,422,2,Lions,Detroit,Buccaneers,Tampa Bay,Lions20077,Lions2007,20077Detroit Lions,Detroit,Lions,1035791.0,490436.0,545355.0,60442.0
1947,2007,7,New York Giants,San Francisco 49ers,New York Giants,0,Sun,October 21,1:03PM,33,15,279,1,267,4,Giants,New York,49ers,San Francisco,Giants20077,Giants2007,20077New York Giants,New York,Giants,1197501.0,629848.0,567653.0,78912.0
1948,2007,7,New Orleans Saints,Atlanta Falcons,New Orleans Saints,0,Sun,October 21,1:03PM,22,16,310,1,334,0,Saints,New Orleans,Falcons,Atlanta,Saints20077,Saints2007,20077New Orleans Saints,New Orleans,Saints,1093544.0,560036.0,533508.0,69994.0
1949,2007,7,Cincinnati Bengals,New York Jets,Cincinnati Bengals,0,Sun,October 21,4:05PM,38,31,395,1,342,2,Bengals,Cincinnati,Jets,New York,Bengals20077,Bengals2007,20077Cincinnati Bengals,Cincinnati,Bengals,1083308.0,526320.0,556988.0,65868.0
1950,2007,7,Oakland Raiders,Kansas City Chiefs,Kansas City Chiefs,0,Sun,October 21,4:05PM,12,10,290,1,268,2,Raiders,Oakland,Chiefs,Kansas City,Raiders20077,Raiders2007,20077Oakland Raiders,Oakland,Raiders,1033850.0,472876.0,560974.0,62240.0
1951,2007,7,Philadelphia Eagles,Chicago Bears,Chicago Bears,0,Sun,October 21,4:14PM,19,16,386,0,334,0,Eagles,Philadelphia,Bears,Chicago,Eagles20077,Eagles2007,20077Philadelphia Eagles,Philadelphia,Eagles,1127787.0,545357.0,582430.0,67806.0
1952,2007,7,Dallas Cowboys,Minnesota Vikings,Dallas Cowboys,0,Sun,October 21,4:15PM,24,14,381,2,196,1,Cowboys,Dallas,Vikings,Minnesota,Cowboys20077,Cowboys2007,20077Dallas Cowboys,Dallas,Cowboys,1087748.0,508278.0,579470.0,63432.0
1953,2007,7,Seattle Seahawks,St. Louis Rams,Seattle Seahawks,0,Sun,October 21,4:16PM,33,6,289,1,221,5,Seahawks,Seattle,Rams,St. Louis,Seahawks20077,Seahawks2007,20077Seattle Seahawks,Seattle,Seahawks,1087363.0,545551.0,541812.0,68164.0
1954,2007,7,Denver Broncos,Pittsburgh Steelers,Denver Broncos,0,Sun,October 21,8:23PM,31,28,324,2,379,3,Broncos,Denver,Steelers,Pittsburgh,Broncos20077,Broncos2007,20077Denver Broncos,Denver,Broncos,1139812.0,612893.0,526919.0,77038.0
1955,2007,7,Jacksonville Jaguars,Indianapolis Colts,Indianapolis Colts,0,Mon,October 22,8:40PM,29,7,384,1,226,3,Jaguars,Jacksonville,Colts,Indianapolis,Jaguars20077,Jaguars2007,20077Jacksonville Jaguars,Jacksonville,Jaguars,1066830.0,522410.0,544420.0,67164.0
1956,2007,8,St. Louis Rams,Cleveland Browns,Cleveland Browns,0,Sun,October 28,1:00PM,27,20,368,0,393,1,Rams,St. Louis,Browns,Cleveland,Rams20078,Rams2007,20078St. Louis Rams,St. Louis,Rams,1049682.0,514354.0,535328.0,62777.0
1957,2007,8,Cincinnati Bengals,Pittsburgh Steelers,Pittsburgh Steelers,0,Sun,October 28,1:02PM,24,13,390,1,296,1,Bengals,Cincinnati,Steelers,Pittsburgh,Bengals20078,Bengals2007,20078Cincinnati Bengals,Cincinnati,Bengals,1083308.0,526320.0,556988.0,66188.0
1958,2007,8,Tennessee Titans,Oakland Raiders,Tennessee Titans,0,Sun,October 28,1:02PM,13,9,218,0,235,2,Titans,Tennessee,Raiders,Oakland,Titans20078,Titans2007,20078Tennessee Titans,Tennessee,Titans,1098921.0,553144.0,545777.0,69143.0
1959,2007,8,Carolina Panthers,Indianapolis Colts,Indianapolis Colts,0,Sun,October 28,1:02PM,31,7,395,1,293,3,Panthers,Carolina,Colts,Indianapolis,Panthers20078,Panthers2007,20078Carolina Panthers,Carolina,Panthers,1126754.0,587221.0,539533.0,74005.0
1960,2007,8,Miami Dolphins,New York Giants,New York Giants,0,Sun,October 28,1:03PM,13,10,238,1,245,2,Dolphins,Miami,Giants,New York,Dolphins20078,Dolphins2007,20078Miami Dolphins,Miami,Dolphins,1154961.0,577835.0,577126.0,81176.0
1961,2007,8,Minnesota Vikings,Philadelphia Eagles,Philadelphia Eagles,0,Sun,October 28,1:05PM,23,16,385,0,256,0,Vikings,Minnesota,Eagles,Philadelphia,Vikings20078,Vikings2007,20078Minnesota Vikings,Minnesota,Vikings,1065131.0,506046.0,559085.0,63019.0
1962,2007,8,Chicago Bears,Detroit Lions,Detroit Lions,0,Sun,October 28,1:05PM,16,7,365,1,255,4,Bears,Chicago,Lions,Detroit,Bears20078,Bears2007,20078Chicago Bears,Chicago,Bears,1041602.0,497267.0,544335.0,62171.0
1963,2007,8,Tampa Bay Buccaneers,Jacksonville Jaguars,Jacksonville Jaguars,0,Sun,October 28,4:05PM,24,23,219,0,385,3,Buccaneers,Tampa Bay,Jaguars,Jacksonville,Buccaneers20078,Buccaneers2007,20078Tampa Bay Buccaneers,Tampa Bay,Buccaneers,1059844.0,522530.0,537314.0,65133.0
1964,2007,8,New York Jets,Buffalo Bills,Buffalo Bills,0,Sun,October 28,4:05PM,13,3,347,1,254,3,Jets,New York,Bills,Buffalo,Jets20078,Jets2007,20078New York Jets,New York,Jets,1175701.0,616855.0,558846.0,76688.0
1965,2007,8,San Diego Chargers,Houston Texans,San Diego Chargers,0,Sun,October 28,4:05PM,35,10,237,0,367,5,Chargers,San Diego,Texans,Houston,Chargers20078,Chargers2007,20078San Diego Chargers,San Diego,Chargers,1075885.0,524019.0,551866.0,60439.0
1966,2007,8,San Francisco 49ers,New Orleans Saints,New Orleans Saints,0,Sun,October 28,4:17PM,31,10,438,1,260,1,49ers,San Francisco,Saints,New Orleans,49ers20078,49ers2007,20078San Francisco 49ers,San Francisco,49ers,1097841.0,544226.0,553615.0,68244.0
1967,2007,8,New England Patriots,Washington Redskins,New England Patriots,0,Sun,October 28,4:17PM,52,7,486,1,224,4,Patriots,New England,Redskins,Washington,Patriots20078,Patriots2007,20078New England Patriots,New England,Patriots,1109366.0,550048.0,559318.0,68756.0
1968,2007,8,Denver Broncos,Green Bay Packers,Green Bay Packers,0,Mon,October 29,8:40PM,19,13,430,0,332,1,Broncos,Denver,Packers,Green Bay,Broncos20078,Broncos2007,20078Denver Broncos,Denver,Broncos,1139812.0,612893.0,526919.0,77160.0
1969,2007,9,Kansas City Chiefs,Green Bay Packers,Green Bay Packers,0,Sun,November 4,1:00PM,33,22,432,2,234,2,Chiefs,Kansas City,Packers,Green Bay,Chiefs20079,Chiefs2007,20079Kansas City Chiefs,Kansas City,Chiefs,1143671.0,614217.0,529454.0,78988.0
1970,2007,9,Tampa Bay Buccaneers,Arizona Cardinals,Tampa Bay Buccaneers,0,Sun,November 4,1:00PM,17,10,350,0,195,2,Buccaneers,Tampa Bay,Cardinals,Arizona,Buccaneers20079,Buccaneers2007,20079Tampa Bay Buccaneers,Tampa Bay,Buccaneers,1059844.0,522530.0,537314.0,65267.0
1971,2007,9,Atlanta Falcons,San Francisco 49ers,Atlanta Falcons,0,Sun,November 4,1:02PM,20,16,286,1,251,4,Falcons,Atlanta,49ers,San Francisco,Falcons20079,Falcons2007,20079Atlanta Falcons,Atlanta,Falcons,1075623.0,547167.0,528456.0,66049.0
1972,2007,9,Detroit Lions,Denver Broncos,Detroit Lions,0,Sun,November 4,1:02PM,44,7,376,1,303,4,Lions,Detroit,Broncos,Denver,Lions20079,Lions2007,20079Detroit Lions,Detroit,Lions,1035791.0,490436.0,545355.0,60783.0
1973,2007,9,New Orleans Saints,Jacksonville Jaguars,New Orleans Saints,0,Sun,November 4,1:02PM,41,24,538,1,432,3,Saints,New Orleans,Jaguars,Jacksonville,Saints20079,Saints2007,20079New Orleans Saints,New Orleans,Saints,1093544.0,560036.0,533508.0,70009.0
1974,2007,9,Buffalo Bills,Cincinnati Bengals,Buffalo Bills,0,Sun,November 4,1:02PM,33,21,479,1,299,1,Bills,Buffalo,Bengals,Cincinnati,Bills20079,Bills2007,20079Buffalo Bills,Buffalo,Bills,1140970.0,568437.0,572533.0,70745.0
1975,2007,9,Tennessee Titans,Carolina Panthers,Tennessee Titans,0,Sun,November 4,1:02PM,20,7,236,4,191,2,Titans,Tennessee,Panthers,Carolina,Titans20079,Titans2007,20079Tennessee Titans,Tennessee,Titans,1098921.0,553144.0,545777.0,69143.0
1976,2007,9,New York Jets,Washington Redskins,Washington Redskins,0,Sun,November 4,1:02PM,23,20,431,1,338,1,Jets,New York,Redskins,Washington,Jets20079,Jets2007,20079New York Jets,New York,Jets,1175701.0,616855.0,558846.0,76663.0
1977,2007,9,Minnesota Vikings,San Diego Chargers,Minnesota Vikings,0,Sun,November 4,1:05PM,35,17,528,2,229,2,Vikings,Minnesota,Chargers,San Diego,Vikings20079,Vikings2007,20079Minnesota Vikings,Minnesota,Vikings,1065131.0,506046.0,559085.0,63043.0
1978,2007,9,Cleveland Browns,Seattle Seahawks,Cleveland Browns,0,Sun,November 4,4:06PM,33,30,428,1,423,2,Browns,Cleveland,Seahawks,Seattle,Browns20079,Browns2007,20079Cleveland Browns,Cleveland,Browns,1110086.0,584006.0,526080.0,72927.0
1979,2007,9,Oakland Raiders,Houston Texans,Houston Texans,0,Sun,November 4,4:15PM,24,17,359,1,310,3,Raiders,Oakland,Texans,Houston,Raiders20079,Raiders2007,20079Oakland Raiders,Oakland,Raiders,1033850.0,472876.0,560974.0,49603.0
1980,2007,9,Indianapolis Colts,New England Patriots,New England Patriots,0,Sun,November 4,4:18PM,24,20,342,2,329,2,Colts,Indianapolis,Patriots,New England,Colts20079,Colts2007,20079Indianapolis Colts,Indianapolis,Colts,1009598.0,458437.0,551161.0,57540.0
1981,2007,9,Philadelphia Eagles,Dallas Cowboys,Dallas Cowboys,0,Sun,November 4,8:23PM,38,17,434,1,316,3,Eagles,Philadelphia,Cowboys,Dallas,Eagles20079,Eagles2007,20079Philadelphia Eagles,Philadelphia,Eagles,1127787.0,545357.0,582430.0,67688.0
1982,2007,9,Pittsburgh Steelers,Baltimore Ravens,Pittsburgh Steelers,0,Mon,November 5,8:38PM,38,7,291,1,104,4,Steelers,Pittsburgh,Ravens,Baltimore,Steelers20079,Steelers2007,20079Pittsburgh Steelers,Pittsburgh,Steelers,1061307.0,496675.0,564632.0,63457.0
1983,2007,10,Kansas City Chiefs,Denver Broncos,Denver Broncos,0,Sun,November 11,1:00PM,27,11,327,1,284,4,Chiefs,Kansas City,Broncos,Denver,Chiefs200710,Chiefs2007,200710Kansas City Chiefs,Kansas City,Chiefs,1143671.0,614217.0,529454.0,77368.0
1984,2007,10,New Orleans Saints,St. Louis Rams,St. Louis Rams,0,Sun,November 11,1:02PM,37,29,409,0,299,2,Saints,New Orleans,Rams,St. Louis,Saints200710,Saints2007,200710New Orleans Saints,New Orleans,Saints,1093544.0,560036.0,533508.0,70003.0
1985,2007,10,Green Bay Packers,Minnesota Vikings,Green Bay Packers,0,Sun,November 11,1:02PM,34,0,488,0,247,1,Packers,Green Bay,Vikings,Minnesota,Packers200710,Packers2007,200710Green Bay Packers,Green Bay,Packers,1120775.0,566443.0,554332.0,70945.0
1986,2007,10,Pittsburgh Steelers,Cleveland Browns,Pittsburgh Steelers,0,Sun,November 11,1:02PM,31,28,401,1,163,1,Steelers,Pittsburgh,Browns,Cleveland,Steelers200710,Steelers2007,200710Pittsburgh Steelers,Pittsburgh,Steelers,1061307.0,496675.0,564632.0,64781.0
1987,2007,10,Miami Dolphins,Buffalo Bills,Buffalo Bills,0,Sun,November 11,1:02PM,13,10,214,1,269,0,Dolphins,Miami,Bills,Buffalo,Dolphins200710,Dolphins2007,200710Miami Dolphins,Miami,Dolphins,1154961.0,577835.0,577126.0,70615.0
1988,2007,10,Carolina Panthers,Atlanta Falcons,Atlanta Falcons,0,Sun,November 11,1:03PM,20,13,277,1,235,2,Panthers,Carolina,Falcons,Atlanta,Panthers200710,Panthers2007,200710Carolina Panthers,Carolina,Panthers,1126754.0,587221.0,539533.0,73340.0
1989,2007,10,Washington Redskins,Philadelphia Eagles,Philadelphia Eagles,0,Sun,November 11,1:03PM,33,25,379,2,361,2,Redskins,Washington,Eagles,Philadelphia,Redskins200710,Redskins2007,200710Washington Redskins,Washington,Redskins,1259463.0,704722.0,554741.0,90218.0
1990,2007,10,Tennessee Titans,Jacksonville Jaguars,Jacksonville Jaguars,0,Sun,November 11,1:03PM,28,13,262,1,292,3,Titans,Tennessee,Jaguars,Jacksonville,Titans200710,Titans2007,200710Tennessee Titans,Tennessee,Titans,1098921.0,553144.0,545777.0,69143.0
1991,2007,10,Baltimore Ravens,Cincinnati Bengals,Cincinnati Bengals,0,Sun,November 11,4:05PM,21,7,326,0,272,6,Ravens,Baltimore,Bengals,Cincinnati,Ravens200710,Ravens2007,200710Baltimore Ravens,Baltimore,Ravens,1112200.0,569226.0,542974.0,71130.0
1992,2007,10,Oakland Raiders,Chicago Bears,Chicago Bears,0,Sun,November 11,4:15PM,17,6,295,0,193,3,Raiders,Oakland,Bears,Chicago,Raiders200710,Raiders2007,200710Oakland Raiders,Oakland,Raiders,1033850.0,472876.0,560974.0,62715.0
1993,2007,10,Arizona Cardinals,Detroit Lions,Arizona Cardinals,0,Sun,November 11,4:15PM,31,21,319,4,247,5,Cardinals,Arizona,Lions,Detroit,Cardinals200710,Cardinals2007,200710Arizona Cardinals,Arizona,Cardinals,1072427.0,516646.0,555781.0,64753.0
1994,2007,10,New York Giants,Dallas Cowboys,Dallas Cowboys,0,Sun,November 11,4:15PM,31,20,323,1,300,2,Giants,New York,Cowboys,Dallas,Giants200710,Giants2007,200710New York Giants,New York,Giants,1197501.0,629848.0,567653.0,78964.0
1995,2007,10,San Diego Chargers,Indianapolis Colts,San Diego Chargers,0,Sun,November 11,8:15PM,23,21,177,3,386,6,Chargers,San Diego,Colts,Indianapolis,Chargers200710,Chargers2007,200710San Diego Chargers,San Diego,Chargers,1075885.0,524019.0,551866.0,67726.0
1996,2007,10,Seattle Seahawks,San Francisco 49ers,Seattle Seahawks,0,Mon,November 12,8:41PM,24,0,380,2,173,2,Seahawks,Seattle,49ers,San Francisco,Seahawks200710,Seahawks2007,200710Seattle Seahawks,Seattle,Seahawks,1087363.0,545551.0,541812.0,68331.0
1997,2007,11,Baltimore Ravens,Cleveland Browns,Cleveland Browns,0,Sun,November 18,1:02PM,33,30,380,2,368,4,Ravens,Baltimore,Browns,Cleveland,Ravens200711,Ravens2007,200711Baltimore Ravens,Baltimore,Ravens,1112200.0,569226.0,542974.0,71055.0
1998,2007,11,Green Bay Packers,Carolina Panthers,Green Bay Packers,0,Sun,November 18,1:02PM,31,17,317,0,382,3,Packers,Green Bay,Panthers,Carolina,Packers200711,Packers2007,200711Green Bay Packers,Green Bay,Packers,1120775.0,566443.0,554332.0,70805.0
1999,2007,11,Houston Texans,New Orleans Saints,Houston Texans,0,Sun,November 18,1:02PM,23,10,390,2,327,3,Texans,Houston,Saints,New Orleans,Texans200711,Texans2007,200711Houston Texans,Houston,Texans,1080028.0,564159.0,515869.0,70780.0
2000,2007,11,Indianapolis Colts,Kansas City Chiefs,Indianapolis Colts,0,Sun,November 18,1:02PM,13,10,216,1,234,2,Colts,Indianapolis,Chiefs,Kansas City,Colts200711,Colts2007,200711Indianapolis Colts,Indianapolis,Colts,1009598.0,458437.0,551161.0,57294.0
2001,2007,11,Philadelphia Eagles,Miami Dolphins,Philadelphia Eagles,0,Sun,November 18,1:02PM,17,7,352,3,186,0,Eagles,Philadelphia,Dolphins,Miami,Eagles200711,Eagles2007,200711Philadelphia Eagles,Philadelphia,Eagles,1127787.0,545357.0,582430.0,68934.0
2002,2007,11,Cincinnati Bengals,Arizona Cardinals,Arizona Cardinals,0,Sun,November 18,1:02PM,35,27,247,0,396,5,Bengals,Cincinnati,Cardinals,Arizona,Bengals200711,Bengals2007,200711Cincinnati Bengals,Cincinnati,Bengals,1083308.0,526320.0,556988.0,65403.0
2003,2007,11,Jacksonville Jaguars,San Diego Chargers,Jacksonville Jaguars,0,Sun,November 18,1:03PM,24,17,311,0,388,2,Jaguars,Jacksonville,Chargers,San Diego,Jaguars200711,Jaguars2007,200711Jacksonville Jaguars,Jacksonville,Jaguars,1066830.0,522410.0,544420.0,66732.0
2004,2007,11,Detroit Lions,New York Giants,New York Giants,0,Sun,November 18,1:03PM,16,10,341,2,376,4,Lions,Detroit,Giants,New York,Lions200711,Lions2007,200711Detroit Lions,Detroit,Lions,1035791.0,490436.0,545355.0,60675.0
2005,2007,11,Atlanta Falcons,Tampa Bay Buccaneers,Tampa Bay Buccaneers,0,Sun,November 18,1:05PM,31,7,305,2,265,4,Falcons,Atlanta,Buccaneers,Tampa Bay,Falcons200711,Falcons2007,200711Atlanta Falcons,Atlanta,Falcons,1075623.0,547167.0,528456.0,69480.0
2006,2007,11,Minnesota Vikings,Oakland Raiders,Minnesota Vikings,0,Sun,November 18,1:05PM,29,22,478,5,372,2,Vikings,Minnesota,Raiders,Oakland,Vikings200711,Vikings2007,200711Minnesota Vikings,Minnesota,Vikings,1065131.0,506046.0,559085.0,62960.0
2007,2007,11,New York Jets,Pittsburgh Steelers,New York Jets,0,Sun,November 18,4:05PM,19,16,297,1,263,2,Jets,New York,Steelers,Pittsburgh,Jets200711,Jets2007,200711New York Jets,New York,Jets,1175701.0,616855.0,558846.0,77659.0
2008,2007,11,Dallas Cowboys,Washington Redskins,Dallas Cowboys,0,Sun,November 18,4:15PM,28,23,362,1,423,2,Cowboys,Dallas,Redskins,Washington,Cowboys200711,Cowboys2007,200711Dallas Cowboys,Dallas,Cowboys,1087748.0,508278.0,579470.0,63706.0
2009,2007,11,San Francisco 49ers,St. Louis Rams,St. Louis Rams,0,Sun,November 18,4:15PM,13,9,207,0,244,2,49ers,San Francisco,Rams,St. Louis,49ers200711,49ers2007,200711San Francisco 49ers,San Francisco,49ers,1097841.0,544226.0,553615.0,68039.0
2010,2007,11,Seattle Seahawks,Chicago Bears,Seattle Seahawks,0,Sun,November 18,4:16PM,30,23,425,1,345,1,Seahawks,Seattle,Bears,Chicago,Seahawks200711,Seahawks2007,200711Seattle Seahawks,Seattle,Seahawks,1087363.0,545551.0,541812.0,68249.0
2011,2007,11,Buffalo Bills,New England Patriots,New England Patriots,0,Sun,November 18,8:24PM,56,10,510,0,229,2,Bills,Buffalo,Patriots,New England,Bills200711,Bills2007,200711Buffalo Bills,Buffalo,Bills,1140970.0,568437.0,572533.0,71338.0
2012,2007,11,Denver Broncos,Tennessee Titans,Denver Broncos,0,Mon,November 19,8:40PM,34,20,359,1,423,3,Broncos,Denver,Titans,Tennessee,Broncos200711,Broncos2007,200711Denver Broncos,Denver,Broncos,1139812.0,612893.0,526919.0,76590.0
2013,2007,12,Detroit Lions,Green Bay Packers,Green Bay Packers,0,Thu,November 22,12:36PM,37,26,481,1,331,1,Lions,Detroit,Packers,Green Bay,Lions200712,Lions2007,200712Detroit Lions,Detroit,Lions,1035791.0,490436.0,545355.0,63257.0
2014,2007,12,Dallas Cowboys,New York Jets,Dallas Cowboys,0,Thu,November 22,4:20PM,34,3,344,1,180,2,Cowboys,Dallas,Jets,New York,Cowboys200712,Cowboys2007,200712Dallas Cowboys,Dallas,Cowboys,1087748.0,508278.0,579470.0,63315.0
2015,2007,12,Atlanta Falcons,Indianapolis Colts,Indianapolis Colts,0,Thu,November 22,8:16PM,31,13,365,1,250,2,Falcons,Atlanta,Colts,Indianapolis,Falcons200712,Falcons2007,200712Atlanta Falcons,Atlanta,Falcons,1075623.0,547167.0,528456.0,69845.0
